order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,product_name,category,brand,price,rating,name,email,gender,city,signup_date,item_revenue
I00012455,O00005723,P001048,U001938,1.0,871.92,871.92,2024-11-11 07:03:59.507080,Returned,1175.73,Astra Beyond,Electronics,Astra,871.92,2.95,Nicholas Leon,teresa50@example.net,Female,Lake Benjaminton,2024-06-24,871.92
I00012456,O00005723,P001044,U001938,1.0,90.82,90.82,2024-11-11 07:03:59.507080,Returned,1175.73,Nimbus Every,Home & Kitchen,Nimbus,90.82,3.31,Nicholas Leon,teresa50@example.net,Female,Lake Benjaminton,2024-06-24,90.82
I00012457,O00005724,P000840,U002221,3.0,548.83,1646.49,2025-06-13 01:21:50.128254,Shipped,3497.84,Harbor Probably,Automotive,Harbor,548.83,4.09,Anthony Lang,clarkmichael@example.org,Female,Salinasmouth,2025-05-14,1646.4900000000002
I00012458,O00005724,P001613,U002221,1.0,734.26,734.26,2025-06-13 01:21:50.128254,Shipped,3497.84,Zenith Lawyer,,Zenith,734.26,4.81,Anthony Lang,clarkmichael@example.org,Female,Salinasmouth,2025-05-14,734.26
I00012459,O00005724,P001081,U002221,1.0,985.35,985.35,2025-06-13 01:21:50.128254,Shipped,3497.84,Astra Act,Electronics,Astra,985.35,2.77,Anthony Lang,clarkmichael@example.org,Female,Salinasmouth,2025-05-14,985.35
I00012460,O00005724,P000594,U002221,1.0,,104.27,2025-06-13 01:21:50.128254,Shipped,3497.84,Zenith Commercial,Toys,Zenith,104.27,4.35,Anthony Lang,clarkmichael@example.org,Female,Salinasmouth,2025-05-14,
I00012461,O00005724,P001552,U002221,1.0,27.47,27.47,2025-06-13 01:21:50.128254,Shipped,3497.84,Nimbus Key,Automotive,Nimbus,27.47,3.66,Anthony Lang,clarkmichael@example.org,Female,Salinasmouth,2025-05-14,27.47
I00012462,O00005725,P001144,U009972,1.0,96.51,96.51,2024-01-13 07:35:19.921052,Returned,790.35,GreenLeaf Know,Clothing,GreenLeaf,96.51,3.72,Christopher Hale,robertsims@example.net,,North Jason,2024-04-16,96.51
I00012463,O00005725,P000606,U009972,2.0,138.24,276.48,2024-01-13 07:35:19.921052,Returned,790.35,Everest Since,Clothing,Everest,138.24,4.74,Christopher Hale,robertsims@example.net,,North Jason,2024-04-16,276.48
I00012448,O00005721,P000409,U006648,1.0,11.8,11.8,2024-09-01 06:46:36.777393,Returned,157.55,Pulse Idea,Groceries,Pulse,11.8,4.77,Yolanda Eaton,guerreropaul@example.org,Female,South Hannahton,2024-03-11,11.8
I00012447,O00005720,P000606,U004270,1.0,138.24,138.24,2025-08-13 14:23:45.630090,Completed,138.24,Everest Since,Clothing,Everest,138.24,4.74,Mark Gonzales,gillespiethomas@example.com,Female,Hughesside,2025-05-02,138.24
I00012446,O00005719,P001913,U007747,1.0,7.76,7.76,2024-11-07 00:56:37.565236,Cancelled,2280.13,NeoTech Information,Groceries,NeoTech,7.76,4.12,Deanna Mendoza,whitney16@example.net,Other,Stevenmouth,2025-08-16,7.76
I00012440,O00005717,P001447,U007991,1.0,26.07,26.07,2024-08-09 12:18:41.770271,Completed,306.88,Acme May,Beauty,Acme,26.07,4.23,James Perkins,wstrong@example.net,Female,East Anna,2025-02-10,26.07
I00012434,O00005715,P000558,U001912,1.0,61.71,61.71,2024-10-01 19:14:07.986425,Processing,434.53,Nimbus Watch,Toys,Nimbus,61.71,3.57,Valerie Martin,susanwilliams@example.com,Male,Angelaton,2025-07-25,61.71
I00012435,O00005715,P001625,U001912,2.0,146.81,293.62,2024-10-01 19:14:07.986425,Processing,434.53,Harbor Sort,Clothing,Harbor,146.81,4.7,Valerie Martin,susanwilliams@example.com,Male,Angelaton,2025-07-25,293.62
I00012436,O00005715,P001444,U001912,2.0,39.6,79.2,2024-10-01 19:14:07.986425,Processing,434.53,Harbor Almost,Pet Supplies,Harbor,39.6,2.83,Valerie Martin,susanwilliams@example.com,Male,Angelaton,2025-07-25,79.2
I00012437,O00005716,P000021,U006577,1.0,1772.36,1772.36,2025-03-19 03:06:22.018590,Cancelled,2007.47,Willow Special,Electronics,Willow,1772.36,2.9,Theodore Grimes,michael31@example.org,Other,Lake Melissa,2024-12-04,1772.36
I00012438,O00005716,P000010,U006577,1.0,235.11,235.11,2025-03-19 03:06:22.018590,Cancelled,2007.47,Orion Ahead,Sports,Orion,235.11,3.47,Theodore Grimes,michael31@example.org,Other,Lake Melissa,2024-12-04,235.11
I00012439,O00005717,P000703,U007991,1.0,26.39,26.39,2024-08-09 12:18:41.770271,Completed,306.88,Everest It,Beauty,Everest,26.39,3.97,James Perkins,wstrong@example.net,Female,East Anna,2025-02-10,26.39
I00012004,O00005523,P000806,U005497,3.0,484.18,1452.54,2024-05-16 00:35:28.361109,Returned,1685.12,Willow Religious,Electronics,Willow,484.18,2.73,Noah Hoffman,hneal@example.net,Other,East Chelsea,2024-07-22,1452.54
I00012445,O00005719,P001316,U007747,1.0,1077.43,1077.43,2024-11-07 00:56:37.565236,Cancelled,2280.13,Nimbus Run,Electronics,Nimbus,1077.43,3.79,Deanna Mendoza,whitney16@example.net,Other,Stevenmouth,2025-08-16,1077.43
I00012441,O00005717,P001131,U007991,2.0,127.21,254.42,2024-08-09 12:18:41.770271,Completed,306.88,NeoTech Better,Beauty,NeoTech,127.21,3.98,James Perkins,wstrong@example.net,Female,East Anna,2025-02-10,254.42
I00012003,O00005523,P001965,U005497,2.0,81.47,162.94,2024-05-16 00:35:28.361109,Returned,1685.12,Orion Child,Pet Supplies,Orion,81.47,3.1,Noah Hoffman,hneal@example.net,Other,East Chelsea,2024-07-22,162.94
I00012442,O00005718,P000146,U002456,1.0,15.85,15.85,2024-08-21 00:21:00.271361,Cancelled,562.54,Astra Policy,Toys,Astra,15.85,2.53,Kimberly Martin,kjackson@example.org,Other,Reynoldsmouth,2025-08-24,15.85
I00012002,O00005523,P000185,U005497,1.0,69.64,69.64,2024-05-16 00:35:28.361109,Returned,1685.12,Orion Guy,Toys,Orion,69.64,2.77,Noah Hoffman,hneal@example.net,Other,East Chelsea,2024-07-22,69.64
I00012443,O00005718,P000530,U002456,3.0,182.23,546.69,2024-08-21 00:21:00.271361,Cancelled,562.54,NeoTech Close,Sports,NeoTech,182.23,4.17,Kimberly Martin,kjackson@example.org,Other,Reynoldsmouth,2025-08-24,546.6899999999999
I00012444,O00005719,P001278,U007747,1.0,1194.94,1194.94,2024-11-07 00:56:37.565236,Cancelled,2280.13,Willow Community,Electronics,Willow,1194.94,4.65,Deanna Mendoza,whitney16@example.net,Other,Stevenmouth,2025-08-16,1194.94
I00012401,O00005698,P000992,U003265,1.0,10.49,10.49,2024-11-06 16:05:52.281330,Cancelled,10.49,,Groceries,Nimbus,10.49,3.98,Kevin Jones,elizabethlewis@example.net,Male,Jamiebury,2024-02-23,10.49
I00012013,O00005528,P000111,U002743,1.0,55.21,55.21,2024-02-20 20:38:28.824229,Shipped,3375.17,GreenLeaf Bar,Clothing,GreenLeaf,55.21,3.86,Traci Nelson,frank98@example.net,,Port Laura,2025-02-21,55.21
I00012400,O00005697,P000107,U006000,1.0,118.51,118.51,2025-10-16 02:21:47.846237,Processing,163.28,GreenLeaf Throughout,Books,GreenLeaf,118.51,2.85,Jesse Nguyen,sullivanzachary@example.org,Other,New Lauren,2025-09-27,118.51
I00012370,O00005681,P001827,U006416,1.0,125.56,125.56,2025-03-27 07:11:55.928872,Shipped,125.56,Acme Road,Home & Kitchen,Acme,125.56,2.91,Angela Martinez,sarahhall@example.com,Other,Taylorview,2025-07-17,125.56
I00012358,O00005676,P001720,U004041,1.0,6.69,6.69,2024-12-06 05:46:10.840608,Completed,1811.84,Harbor Or,Pet Supplies,Harbor,6.69,3.84,Eduardo Gallegos,harrisjamie@example.com,Male,East Deannaside,2024-10-27,6.69
I00012359,O00005676,P000681,U004041,1.0,1708.2,1708.2,2024-12-06 05:46:10.840608,Completed,1811.84,Acme Keep,Electronics,Acme,1708.2,2.93,Eduardo Gallegos,harrisjamie@example.com,Male,East Deannaside,2024-10-27,1708.2
I00012360,O00005676,P000932,U004041,1.0,96.95,96.95,2024-12-06 05:46:10.840608,Completed,1811.84,Astra Last,Pet Supplies,Astra,96.95,3.26,Eduardo Gallegos,harrisjamie@example.com,Male,East Deannaside,2024-10-27,96.95
I00012361,O00005677,P000671,U001977,1.0,84.7,84.7,2025-09-16 09:13:12.685443,Shipped,,,Toys,Solace,84.7,3.59,Sarah Maxwell,wheelerkimberly@example.org,Female,Barrychester,2024-02-08,84.7
I00012362,O00005678,P001297,U000750,1.0,92.89,92.89,2024-08-20 07:16:07.253667,Shipped,92.89,Nimbus Property,Toys,Nimbus,92.89,4.07,Nicole Daniel,james08@example.net,Female,Erinmouth,2025-08-08,92.89
I00012028,O00005534,P000905,U003292,1.0,32.73,32.73,2025-03-18 20:18:23.029722,Returned,602.32,Solace Star,Toys,Solace,32.73,4.6,Amanda Alexander,lithomas@example.org,Other,Kendraborough,2024-04-18,32.73
I00012027,O00005533,P000786,U006313,1.0,13.24,13.24,2024-09-25 14:38:34.353644,Cancelled,579.77,Solace Environmental,Books,Solace,13.24,4.41,Jonathan Padilla,frenchlouis@example.com,Female,North Ashleeside,2024-07-26,13.24
I00012363,O00005679,P001841,U006846,2.0,58.53,117.06,2025-09-12 18:34:13.524302,Processing,1393.31,Willow Local,Toys,Willow,58.53,3.05,Audrey Thomas,walshtimothy@example.org,Female,East Sharon,2024-12-15,117.06
I00012364,O00005679,P000648,U006846,3.0,6.52,19.56,2025-09-12 18:34:13.524302,Processing,1393.31,Astra Federal,Pet Supplies,Astra,6.52,2.79,Audrey Thomas,walshtimothy@example.org,Female,East Sharon,2024-12-15,19.56
I00012026,O00005533,P001814,U006313,1.0,566.53,566.53,2024-09-25 14:38:34.353644,Cancelled,579.77,Nimbus Prevent,Automotive,Nimbus,566.53,2.62,Jonathan Padilla,frenchlouis@example.com,Female,North Ashleeside,2024-07-26,566.53
I00012365,O00005679,P001685,U006846,1.0,319.15,319.15,2025-09-12 18:34:13.524302,Processing,1393.31,Nimbus Return,Electronics,Nimbus,319.15,4.15,Audrey Thomas,walshtimothy@example.org,Female,East Sharon,2024-12-15,319.15
I00012025,O00005532,P000129,U002083,1.0,138.5,138.5,2025-04-16 13:35:39.697756,Cancelled,1241.86,Willow Woman,Beauty,Willow,138.5,4.55,Anne Yang,daviddecker@example.com,Female,Christophershire,2024-01-19,138.5
I00012366,O00005679,P001848,U006846,2.0,392.65,785.3,2025-09-12 18:34:13.524302,Processing,1393.31,Astra Attorney,Automotive,Astra,392.65,4.7,Audrey Thomas,walshtimothy@example.org,Female,East Sharon,2024-12-15,785.3
I00012024,O00005532,P000949,U002083,2.0,19.68,39.36,2025-04-16 13:35:39.697756,Cancelled,1241.86,Everest Drive,Toys,Everest,19.68,4.12,Anne Yang,daviddecker@example.com,Female,Christophershire,2024-01-19,39.36
I00012368,O00005680,P000190,U005221,1.0,34.94,34.94,2025-07-21 17:56:57.314617,Returned,183.76,Solace With,Pet Supplies,Solace,34.94,3.25,Susan Mayer,geraldperry@example.net,Male,West Kim,2025-06-30,34.94
I00012029,O00005534,P000759,U003292,1.0,153.06,153.06,2025-03-18 20:18:23.029722,Returned,602.32,Acme Gun,Nan,Acme,153.06,4.01,Amanda Alexander,lithomas@example.org,Other,Kendraborough,2024-04-18,153.06
I00012357,O00005675,P001367,U003321,1.0,283.47,283.47,2024-06-01 00:46:13.518272,Completed,283.47,Orion Theory,Sports,Orion,283.47,,Christopher Gray,pagelauren@example.net,Male,Espinozamouth,2024-03-30,283.47
I00012356,O00005674,P001352,U007545,2.0,68.39,136.78,2025-04-22 07:23:37.574797,Cancelled,136.78,Astra Tend,Beauty,Astra,68.39,3.92,Kim Watson,gregorybishop@example.net,Other,Sheltonville,2024-08-30,136.78
I00012349,O00005672,P001055,U003939,1.0,123.01,123.01,2024-02-28 05:56:37.216285,Cancelled,780.51,Harbor Wonder,Clothing,Harbor,123.01,4.87,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,123.01
I00012343,O00005670,P000602,U008758,1.0,52.18,52.18,2025-03-27 12:55:31.498972,Processing,649.97,Nimbus Word,Toys,Nimbus,52.18,4.75,Kenneth Murphy,,Female,Brownmouth,2024-06-25,52.18
I00012344,O00005670,P001454,U008758,1.0,178.76,178.76,2025-03-27 12:55:31.498972,Processing,649.97,Zenith Left,Beauty,Zenith,178.76,4.07,Kenneth Murphy,,Female,Brownmouth,2024-06-25,178.76
I00012032,O00005535,P000188,U007996,1.0,12.4,12.4,2024-09-04 13:38:24.993508,Processing,12.4,Zenith Direction,Pet Supplies,Zenith,12.4,2.69,Michael Scott,vargassarah@example.net,Male,East Shannon,2025-02-05,12.4
I00012345,O00005670,P000177,U008758,1.0,,17.35,2025-03-27 12:55:31.498972,Processing,649.97,Astra Visit,Beauty,Astra,17.35,3.52,Kenneth Murphy,,Female,Brownmouth,2024-06-25,
I00012347,O00005671,P001500,U003455,1.0,746.51,746.51,2025-10-30 18:57:46.514964,Completed,,Nimbus Agree,Automotive,Nimbus,746.51,4.75,David Harvey,michaeltodd@example.com,Female,New Eric,2025-01-17,746.51
I00012348,O00005672,P001828,U003939,1.0,54.83,54.83,2024-02-28 05:56:37.216285,Cancelled,780.51,Willow Cost,Books,Willow,54.83,3.05,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,54.83
I00012350,O00005672,P000846,U003939,1.0,226.36,226.36,2024-02-28 05:56:37.216285,Cancelled,780.51,Willow Recent,Automotive,Willow,226.36,3.51,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,226.36
I00012355,O00005673,P001610,U002923,1.0,77.46,77.46,2025-07-31 12:38:56.573111,Completed,223.87,Everest Republican,Pet Supplies,Everest,77.46,3.28,Elizabeth Williams,mcummings@example.net,Male,Heatherside,2024-03-21,77.46
I00012031,O00005534,P001239,U003292,1.0,15.79,15.79,2025-03-18 20:18:23.029722,Returned,602.32,Zenith Environmental,Groceries,Zenith,15.79,3.79,Amanda Alexander,lithomas@example.org,Other,Kendraborough,2024-04-18,15.79
I00012351,O00005672,P001854,U003939,1.0,376.31,376.31,2024-02-28 05:56:37.216285,Cancelled,780.51,Astra Key,Sports,Astra,376.31,2.51,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,376.31
I00012352,O00005673,P000172,U002923,1.0,53.8,53.8,2025-07-31 12:38:56.573111,Completed,223.87,Harbor Natural,Home & Kitchen,Harbor,53.8,2.53,Elizabeth Williams,mcummings@example.net,Male,Heatherside,2024-03-21,53.8
I00012353,O00005673,P001245,U002923,1.0,71.41,71.41,2025-07-31 12:38:56.573111,Completed,223.87,Harbor Accept,Beauty,Harbor,71.41,3.96,Elizabeth Williams,mcummings@example.net,Male,Heatherside,2024-03-21,71.41
I00012030,O00005534,P000727,U003292,3.0,133.58,400.74,2025-03-18 20:18:23.029722,Returned,602.32,Pulse Miss,Beauty,Pulse,133.58,3.13,Amanda Alexander,lithomas@example.org,Other,Kendraborough,2024-04-18,400.74
I00012354,O00005673,P000495,U002923,1.0,21.2,21.2,2025-07-31 12:38:56.573111,Completed,223.87,,Groceries,Pulse,21.2,4.53,Elizabeth Williams,mcummings@example.net,Male,Heatherside,2024-03-21,21.2
I00012369,O00005680,P000391,U005221,2.0,74.41,148.82,2025-07-21 17:56:57.314617,Returned,183.76,Nimbus Establish,Home & Kitchen,Nimbus,74.41,2.87,Susan Mayer,geraldperry@example.net,Male,West Kim,2025-06-30,148.82
I00012023,O00005532,P001495,U002083,2.0,262.79,525.58,2025-04-16 13:35:39.697756,Cancelled,1241.86,Acme Soldier,Clothing,Acme,262.79,4.3,Anne Yang,daviddecker@example.com,Female,Christophershire,2024-01-19,525.58
I00012014,O00005528,P001717,U002743,2.0,1551.98,3103.96,2024-02-20 20:38:28.824229,Shipped,3375.17,Orion Society,,Orion,1551.98,4.75,Traci Nelson,frank98@example.net,,Port Laura,2025-02-21,3103.96
I00012022,O00005532,P000509,U002083,1.0,538.42,538.42,2025-04-16 13:35:39.697756,Cancelled,1241.86,NeoTech Throw,Electronics,NeoTech,538.42,3.75,Anne Yang,daviddecker@example.com,Female,Christophershire,2024-01-19,538.42
I00012387,O00005691,P000510,U006815,2.0,105.34,210.68,2024-12-27 17:21:39.401402,Cancelled,210.68,Zenith Guy,Sports,Zenith,105.34,2.87,Darlene Mcintyre,masseyalisha@example.net,Female,Prattton,2025-04-15,210.68
I00012388,O00005692,P001917,U009204,2.0,503.48,1006.96,2024-02-24 16:09:43.918101,Processing,1056.84,Everest Possible,,Everest,503.48,3.01,Richard Sanchez,noblephillip@example.com,Male,Lake Saraland,2024-04-04,1006.96
I00012389,O00005692,P001808,U009204,1.0,49.88,49.88,2024-02-24 16:09:43.918101,Processing,1056.84,Astra Pull,Pet Supplies,Astra,49.88,3.29,Richard Sanchez,noblephillip@example.com,Male,Lake Saraland,2024-04-04,49.88
I00012016,O00005529,P000432,U009453,2.0,58.1,116.2,2025-06-24 17:53:12.243636,Returned,194.85,Harbor Develop,Pet Supplies,Harbor,58.1,3.07,Elizabeth Miller,davidthompson@example.org,Female,Jonesside,2025-03-06,116.2
I00012390,O00005693,P001628,U006558,2.0,473.62,947.24,2025-07-12 12:08:40.591860,Completed,947.24,Zenith Necessary,Electronics,Zenith,473.62,2.58,David Hernandez,harveysarah@example.net,Female,Johnsonfort,2025-04-14,947.24
I00012391,O00005694,P000479,U003171,1.0,92.17,92.17,2024-10-10 20:11:38.902771,Cancelled,369.74,Astra Hospital,Pet Supplies,Astra,92.17,3.78,Megan Summers,,Male,Lake Michaelborough,2024-10-25,92.17
I00012392,O00005694,P000459,U003171,2.0,74.6,149.2,2024-10-10 20:11:38.902771,Cancelled,369.74,Nimbus Next,Toys,Nimbus,74.6,3.01,Megan Summers,,Male,Lake Michaelborough,2024-10-25,149.2
I00012393,O00005694,P000748,U003171,1.0,128.37,128.37,2024-10-10 20:11:38.902771,Cancelled,369.74,Willow Remain,Clothing,Willow,128.37,2.86,Megan Summers,,Male,Lake Michaelborough,2024-10-25,128.37
I00012394,O00005695,P001711,U003980,1.0,929.73,929.73,2025-09-18 20:13:33.153965,Returned,1308.56,Acme Here,Electronics,Acme,929.73,2.77,Anna Bullock,haneycarrie@example.com,Male,Fraziershire,2025-07-19,929.73
I00012395,O00005695,P001716,U003980,1.0,96.19,96.19,2025-09-18 20:13:33.153965,Returned,1308.56,Acme Surface,Toys,Acme,96.19,4.73,Anna Bullock,haneycarrie@example.com,Male,Fraziershire,2025-07-19,96.19
I00012396,O00005695,P001974,U003980,1.0,282.64,282.64,2025-09-18 20:13:33.153965,Returned,1308.56,Astra Animal,Automotive,Astra,282.64,4.0,Anna Bullock,haneycarrie@example.com,Male,Fraziershire,2025-07-19,282.64
I00012397,O00005696,P001326,U007394,1.0,61.39,61.39,2024-08-15 05:59:40.937620,Processing,61.39,GreenLeaf Interview,Clothing,GreenLeaf,61.39,4.0,Patricia Pittman,troy26@example.net,Female,Mooreside,2024-04-14,61.39
I00012015,O00005529,P001881,U009453,1.0,36.2,36.2,2025-06-24 17:53:12.243636,Returned,194.85,Acme Support,Books,Acme,36.2,4.7,Elizabeth Miller,davidthompson@example.org,Female,Jonesside,2025-03-06,36.2
I00012398,O00005697,P001406,U006000,1.0,10.45,10.45,2025-10-16 02:21:47.846237,Processing,163.28,Acme Far,Books,Acme,10.45,2.74,Jesse Nguyen,sullivanzachary@example.org,Other,New Lauren,2025-09-27,10.45
I00012399,O00005697,P000841,U006000,1.0,34.32,34.32,2025-10-16 02:21:47.846237,Processing,163.28,Pulse Daughter,Pet Supplies,Pulse,34.32,2.52,Jesse Nguyen,sullivanzachary@example.org,Other,New Lauren,2025-09-27,34.32
I00012386,O00005690,P001412,U008857,3.0,318.64,955.92,2025-07-19 07:24:29.651470,Returned,1259.44,Everest Exactly,Home & Kitchen,Everest,318.64,3.09,Melissa Pena,smithtimothy@example.net,Other,,2024-02-23,955.92
I00012385,O00005690,P001301,U008857,2.0,114.51,229.02,2025-07-19 07:24:29.651470,Returned,1259.44,Astra Without,Clothing,Astra,114.51,2.87,Melissa Pena,smithtimothy@example.net,Other,,2024-02-23,229.02
I00012017,O00005529,P001253,U009453,1.0,42.45,42.45,2025-06-24 17:53:12.243636,Returned,194.85,Zenith Red,Books,Zenith,42.45,4.3,Elizabeth Miller,davidthompson@example.org,Female,Jonesside,2025-03-06,42.45
I00012375,O00005684,P001395,U000432,1.0,269.98,269.98,2024-11-18 06:38:35.001740,Completed,786.01,Everest Dog,Home & Kitchen,Everest,269.98,4.17,Melanie Watson,travis94@example.com,Male,Port Sabrina,2025-10-17,269.98
I00012371,O00005682,P000514,U004837,1.0,201.55,201.55,2024-04-23 07:56:43.051006,Completed,,Everest Despite,Home & Kitchen,Everest,201.55,4.66,Jerry Wolfe,cbutler@example.com,Female,New Nicholas,2025-02-22,201.55
I00012372,O00005683,P000583,U004474,,137.49,274.98,2024-04-14 21:07:20.559546,Cancelled,979.95,Zenith Event,Beauty,Zenith,137.49,,Anthony Larson,martinjennifer@example.net,Female,Davidville,2025-06-12,
I00012021,O00005531,P001171,U008335,1.0,208.75,208.75,2025-08-13 18:43:06.290183,,208.75,Zenith Memory,Clothing,Zenith,208.75,3.46,Vanessa Hammond,erin86@example.net,Male,Lake Coreyland,2024-01-11,208.75
I00012373,O00005683,P000218,U004474,3.0,234.99,704.97,2024-04-14 21:07:20.559546,Cancelled,979.95,Harbor Last,Electronics,Harbor,234.99,2.93,Anthony Larson,martinjennifer@example.net,Female,Davidville,2025-06-12,704.97
I00012020,O00005530,P000014,U004938,1.0,99.56,99.56,2024-11-23 23:59:46.285349,Returned,1175.64,Astra Anyone,Electronics,Astra,99.56,3.67,Tina Hernandez,olsonchad@example.org,Female,West Leslie,2024-01-02,99.56
I00012374,O00005684,P001484,U000432,1.0,475.65,475.65,2024-11-18 06:38:35.001740,Completed,786.01,Astra Key,Electronics,Astra,475.65,3.43,Melanie Watson,travis94@example.com,Male,Port Sabrina,2025-10-17,475.65
I00012376,O00005684,P000104,U000432,1.0,40.38,40.38,2024-11-18 06:38:35.001740,Completed,786.01,Solace Interesting,Beauty,Solace,40.38,2.97,Melanie Watson,travis94@example.com,Male,Port Sabrina,2025-10-17,40.38
I00012384,O00005690,P000866,U008857,1.0,74.5,74.5,2025-07-19 07:24:29.651470,Returned,1259.44,Willow Very,Beauty,Willow,74.5,3.08,Melissa Pena,smithtimothy@example.net,Other,,2024-02-23,74.5
I00012377,O00005685,P000423,U001880,3.0,60.29,180.87,2024-05-20 07:07:41.334311,Cancelled,2150.97,Everest Police,Pet Supplies,Everest,60.29,3.98,Miguel Hardy,edwardmitchell@example.org,Female,Sandrachester,2024-01-19,180.87
I00012019,O00005530,P000391,U004938,1.0,74.41,74.41,2024-11-23 23:59:46.285349,Returned,1175.64,Nimbus Establish,Home & Kitchen,Nimbus,74.41,2.87,Tina Hernandez,olsonchad@example.org,Female,West Leslie,2024-01-02,74.41
I00012379,O00005685,P000682,U001880,3.0,541.92,1625.76,2024-05-20 07:07:41.334311,Cancelled,2150.97,Nimbus Stage,Automotive,Nimbus,541.92,3.94,Miguel Hardy,edwardmitchell@example.org,Female,Sandrachester,2024-01-19,1625.7599999999998
I00012381,O00005687,P001789,U008466,1.0,409.61,409.61,2025-07-30 09:51:38.394190,Shipped,409.61,Willow Wall,Automotive,Willow,409.61,4.48,Robert Lawson,,Male,Torresville,2024-06-11,409.61
I00012382,O00005688,P001214,U004334,1.0,55.11,55.11,2025-08-14 01:19:25.209684,Shipped,55.11,Nimbus Nice,,Nimbus,55.11,2.62,Jose Reed,yballard@example.net,Female,South Jasonberg,2024-08-27,55.11
I00012383,O00005689,P000694,U005960,1.0,318.23,318.23,2025-08-27 06:28:49.130424,Shipped,318.23,Orion Even,Home & Kitchen,Orion,318.23,2.75,Stephen Harrington,eleonard@example.net,Other,Johnsonton,2025-11-14,318.23
I00012464,O00005725,P000867,U009972,2.0,183.87,367.74,2024-01-13 07:35:19.921052,Returned,790.35,GreenLeaf Everybody,Clothing,GreenLeaf,183.87,3.85,Christopher Hale,robertsims@example.net,,North Jason,2024-04-16,367.74
I00012465,O00005725,P001401,U009972,1.0,49.62,49.62,2024-01-13 07:35:19.921052,Returned,790.35,Astra Reveal,Books,Astra,49.62,2.69,Christopher Hale,robertsims@example.net,,North Jason,2024-04-16,49.62
I00012467,O00005726,P000306,U000185,2.0,199.78,399.56,2025-07-02 19:32:48.179389,Shipped,1000.45,Everest Air,Sports,Everest,199.78,2.86,Scott Scott,ilewis@example.com,Other,Derrickshire,2024-08-24,399.56
I00012554,O00005768,P001444,U006862,1.0,39.6,39.6,2025-03-20 20:42:33.593950,Returned,350.01,Harbor Almost,Pet Supplies,Harbor,39.6,2.83,Thomas Chen,janderson@example.net,Female,East Jennifer,2024-11-03,39.6
I00012543,O00005763,P000212,U008880,1.0,246.31,246.31,2024-01-24 14:34:49.208911,Cancelled,1041.73,Acme Air,Electronics,Acme,246.31,3.44,Jonathan Coffey,danamitchell@example.net,Other,Lake Julianshire,2025-03-14,246.31
I00011979,O00005511,P000923,U008784,1.0,6.52,6.52,2025-10-03 13:07:34.967882,Returned,239.53,NeoTech Change,Groceries,NeoTech,6.52,4.04,James Walker,flee@example.com,Male,North Jason,2024-12-19,6.52
I00011978,O00005511,P001225,U008784,1.0,36.52,36.52,2025-10-03 13:07:34.967882,Returned,239.53,Orion Begin,Automotive,Orion,36.52,,James Walker,flee@example.com,Male,North Jason,2024-12-19,36.52
I00012545,O00005763,P001912,U008880,3.0,257.28,771.84,2024-01-24 14:34:49.208911,Cancelled,1041.73,NeoTech Imagine,Beauty,NeoTech,257.28,3.87,Jonathan Coffey,danamitchell@example.net,Other,Lake Julianshire,2025-03-14,771.8399999999999
I00012546,O00005764,P000526,U000510,1.0,9.25,9.25,2024-04-08 18:00:41.414807,Returned,82.56,NeoTech Difficult,Groceries,NeoTech,9.25,2.89,Adam Andrade,jaykeller@example.com,Male,Ramostown,2025-01-06,9.25
I00012547,O00005764,P001192,U000510,1.0,73.31,73.31,2024-04-08 18:00:41.414807,Returned,82.56,Pulse Street,Home & Kitchen,Pulse,73.31,2.94,Adam Andrade,jaykeller@example.com,Male,Ramostown,2025-01-06,73.31
I00012548,O00005765,P000489,U008464,1.0,5.11,5.11,2024-06-05 11:33:55.412760,Processing,178.83,NeoTech Conference,Groceries,NeoTech,5.11,2.51,Anne Sanchez,brandonbarrett@example.net,,Hicksbury,2024-05-17,5.11
I00011977,O00005510,P001256,U004596,1.0,46.57,46.57,2024-06-30 16:37:39.909491,Completed,310.65,Astra Who,Books,Astra,46.57,2.93,Nathan Beck,joannesnow@example.com,Female,Lake Davidton,2025-10-21,46.57
I00012549,O00005765,P001743,U008464,1.0,173.72,173.72,2024-06-05 11:33:55.412760,Processing,178.83,Zenith Happy,Home & Kitchen,Zenith,173.72,4.54,Anne Sanchez,brandonbarrett@example.net,,Hicksbury,2024-05-17,173.72
I00011976,O00005510,P000860,U004596,1.0,264.08,264.08,2024-06-30 16:37:39.909491,Completed,310.65,Everest Deep,Electronics,Everest,264.08,3.06,Nathan Beck,joannesnow@example.com,Female,Lake Davidton,2025-10-21,264.08
I00012550,O00005766,P001904,U002143,2.0,215.5,431.0,2025-06-15 10:17:36.834107,Shipped,672.95,Everest Become,Clothing,Everest,215.5,4.14,Caroline Perry,denisetownsend@example.com,Other,Karentown,2024-12-27,431.0
