event_id,user_id,product_id,event_type,event_timestamp,name,email,gender,city,signup_date,product_name,category,brand,price,rating
E00034948,U005717,P000964,View,2024-05-03 19:51:30.119325,Brittany Thomas,jamiemarshall@example.com,Other,Kristinton,2024-05-18,Everest Some,Nan,Everest,32.78,2.89
E00034949,U007549,P001212,View,2024-10-30 03:13:55.917523,Matthew Dodson,brownmorgan@example.org,Other,Leetown,2024-05-14,Harbor Be,Clothing,Harbor,49.21,2.51
E00034950,U001111,P000934,View,2025-10-07 03:48:38.376202,Kelli Reed,jlewis@example.org,Other,Brookstown,2025-08-08,Orion Network,Pet Supplies,Orion,24.37,2.6
E00034951,U003156,P001398,Cart,2025-10-24 20:38:54.655079,Rebecca Gonzalez,vbaker@example.net,Female,,2025-10-12,Zenith Believe,Automotive,Zenith,157.95,3.68
E00034952,U006657,P001956,View,2025-05-10 12:35:01.373099,Sonya Glenn,osaunders@example.net,Male,East Dakotafurt,2025-01-16,Nimbus Table,Sports,Nimbus,300.07,2.52
E00034953,U004853,P001554,Wishlist,2025-05-19 16:12:34.083366,Tony Taylor,byrdmatthew@example.net,Other,Dustinchester,2024-04-05,Astra Such,Pet Supplies,Astra,43.35,3.74
E00034954,U007096,P001369,Cart,2024-07-23 23:57:32.474159,Matthew Ray,jonpreston@example.com,Male,Kyleside,2024-08-02,Harbor Movement,Automotive,Harbor,213.25,3.69
E00034955,U000806,P001388,View,2024-08-20 16:30:34.829606,Andres Barr,oreyes@example.net,Other,New Briana,2024-02-16,Harbor Look,Home & Kitchen,Harbor,164.35,4.44
E00034956,U006624,P001186,View,2025-05-22 14:58:37.484403,Sean Myers,isingh@example.com,,Paulland,2025-06-16,Solace Commercial,Groceries,Solace,26.74,2.63
E00035224,U005155,P001993,View,2024-09-07 12:23:29.965765,Courtney Hill,cortega@example.com,,,2024-06-26,Zenith Rise,Nan,Zenith,68.6,3.75
E00034972,U001472,P001688,View,2024-04-23 07:59:44.366250,Dale Burnett,trobinson@example.org,Female,Lake Susan,2025-04-24,Zenith Mr,Sports,Zenith,59.25,4.51
E00034959,U006164,P001327,View,2025-08-12 16:32:48.245054,Roy Price,luis01@example.com,Other,Goodmanberg,2025-05-28,Acme Process,,Acme,3.61,4.59
E00034960,U006641,P001503,Cart,2024-06-23 07:18:19.194868,David Phelps,zavalajulie@example.com,Male,Marchaven,2024-09-15,NeoTech Interesting,Automotive,NeoTech,126.6,2.94
E00034961,U004716,P000525,View,2025-08-20 21:04:10.816547,Heather Ray,kboyd@example.net,Female,East Sydney,2025-08-10,GreenLeaf According,Books,GreenLeaf,28.04,4.3
E00035223,U000238,P001946,View,2025-04-24 07:26:55.271959,Kristina Jones,iaguilar@example.net,Female,Stephensstad,2025-05-04,Solace Carry,Books,Solace,62.58,3.43
E00034962,U007514,P000957,View,2024-10-24 02:08:29.896750,Michelle Bennett,ehall@example.net,Other,North Brandihaven,2025-02-27,Pulse Consider,Groceries,Pulse,20.31,3.49
E00034963,U005169,P000727,Purchase,2024-02-04 15:09:32.344634,John Matthews,warrenpeter@example.net,Female,Clarkshire,2025-03-02,Pulse Miss,Beauty,Pulse,133.58,3.13
E00034964,U008769,P000417,View,2024-12-27 17:29:01.091880,Joshua Davis,stephen53@example.org,Other,Emilystad,2024-01-11,Astra Lose,Beauty,Astra,218.42,4.27
E00034965,U009481,P000101,View,2025-07-26 10:20:58.206071,Toni Silva,vmitchell@example.org,Female,Deborahview,2025-11-01,Willow Cultural,Clothing,Willow,32.69,2.69
E00034966,U006850,P000106,View,2024-11-08 23:10:23.167371,Ray Campbell,rebeccamartin@example.com,Male,South Sarahshire,2025-06-15,Acme Sport,Toys,Acme,86.59,4.02
E00034967,U000150,P001810,Cart,2024-03-28 02:17:17.479223,Lisa Kennedy,mullinsjames@example.com,Other,Port Dianaview,2024-09-29,NeoTech Tend,Clothing,NeoTech,61.15,3.48
E00035222,U004261,P000641,View,2024-05-24 21:19:36.064857,Timothy Mills,darrell96@example.org,Female,Lake Ryanfurt,2025-11-08,Everest Benefit,Clothing,Everest,86.47,2.58
E00034969,U003080,P001518,Cart,2025-03-29 20:55:55.930275,David Reynolds,weaverrachel@example.net,Other,Port Elizabeth,2024-04-24,Zenith Board,Beauty,Zenith,128.53,2.94
E00034970,U002269,P001676,View,2024-04-28 01:18:21.791524,Sarah Kim,catherine70@example.org,Male,Bradleyfort,2024-12-15,Acme Prevent,Groceries,Acme,3.69,4.25
E00034971,U000308,P001561,View,2025-03-13 17:40:46.501309,Dalton Crawford,julie35@example.com,Male,Lake Nicole,2025-03-13,Nimbus Risk,Beauty,Nimbus,69.68,3.41
E00035214,U000734,P001268,Cart,2025-07-05 03:36:47.273386,Amber Mitchell,jonathandavis@example.com,Female,Gregoryton,2025-11-01,NeoTech Clearly,Toys,NeoTech,50.17,3.73
E00035002,U001299,P001010,View,2025-09-03 18:19:18.063703,Holly Campbell,theresabeck@example.org,Female,Daviston,2025-03-06,Willow Interesting,Toys,Willow,69.15,2.83
E00035199,U000896,P000591,Wishlist,2024-03-31 02:17:16.757481,Krystal Day,veronicaclark@example.org,Male,Lake Michaelstad,2024-07-03,GreenLeaf Pull,Books,GreenLeaf,55.44,
E00035043,U009806,P001201,Wishlist,2024-12-05 03:53:05.988631,April Walker,reidpaula@example.com,Male,Bradleyside,2024-10-01,Astra Cell,Beauty,Astra,37.71,4.2
E00035031,U001425,P000518,View,2025-07-21 02:48:39.097075,Margaret Hernandez,veronica30@example.org,Male,,2024-10-12,Willow Newspaper,Groceries,Willow,20.15,4.77
E00035032,U006977,P001749,View,2025-02-15 23:43:47.767260,Mary Robinson,qstark@example.com,Female,Lake Whitneyville,2025-02-23,Zenith Discuss,Beauty,Zenith,25.95,2.51
E00035033,U003254,P001239,Purchase,2025-09-15 09:24:45.075884,Daniel Owens,natasha86@example.net,Female,Lopezside,2024-12-05,Zenith Environmental,Groceries,Zenith,15.79,3.79
E00035034,U000777,P000640,View,2024-11-03 06:22:57.453937,Christine Simmons,xreynolds@example.com,Other,Joshuatown,2024-11-14,Zenith Rise,Automotive,Zenith,130.31,3.03
E00035035,U005134,P001817,Wishlist,2024-05-11 14:27:28.581989,Frank Phillips,stephensstephanie@example.net,Other,Ramosshire,2024-08-08,Harbor Not,,Harbor,87.54,2.91
E00035204,U003181,P000329,View,2025-08-17 22:45:09.007555,Krista Stanley,rogersmatthew@example.org,Male,North Sharon,2025-06-13,Astra Support,Toys,Astra,106.81,3.02
E00035203,U002349,P000550,Cart,2025-06-25 19:53:34.199136,Cassandra Hunter,tinajohnson@example.org,Female,Ryanstad,2024-10-18,Nimbus Someone,Books,Nimbus,29.83,4.64
E00035036,U005832,P001745,Cart,2025-10-11 13:07:44.156780,Blake Watson,laura10@example.net,Other,Lake Lisa,2024-06-26,Solace Particular,Home & Kitchen,Solace,157.71,
E00035037,U004163,P000026,View,2024-10-07 10:47:24.046356,Benjamin Cruz,aprilhernandez@example.org,Other,South Dustinshire,2024-08-20,Pulse Such,Automotive,Pulse,742.47,2.85
E00035038,U005859,P000880,Cart,2024-08-05 11:54:53.790241,Jonathan Ray,gpowell@example.net,Male,Jessicaborough,2024-01-25,Harbor Gas,Sports,Harbor,401.23,4.36
E00035039,U001058,P001508,View,2024-04-23 22:57:12.513068,Jessica Ryan,abbottallison@example.org,Male,Hopkinshaven,2025-03-07,Pulse Ok,Electronics,Pulse,1016.69,4.32
E00035040,U005304,P000817,View,2025-08-19 14:02:57.471594,Dave Rodriguez,kwright@example.org,Female,Marybury,2024-02-09,Orion Adult,,Orion,134.54,2.8
E00035041,U002621,P001849,View,2025-10-17 19:16:54.331194,Pedro Haley,iholland@example.net,Other,North Victoriaborough,2024-02-20,GreenLeaf List,Beauty,GreenLeaf,59.13,4.5
E00035042,U004255,P001411,View,2024-03-27 21:41:33.789627,Evan Carter,maryromero@example.net,Female,West Jasonview,,Astra Support,Clothing,Astra,52.89,3.58
E00035044,U000395,P001892,View,2024-12-19 18:13:44.049016,Carlos Garcia,wlynn@example.org,Other,North Justin,2024-07-17,Willow Need,Electronics,Willow,1287.95,4.71
E00035029,U001950,P000001,View,2025-06-02 21:44:27.104746,David Johnston,smithsusan@example.net,Female,Port Ashley,2025-05-25,Astra Be,Clothing,Astra,157.89,4.08
E00035045,U006110,P001541,Cart,2024-11-18 11:19:20.531452,Lisa Roberts,ecortez@example.net,Other,South Justinmouth,2024-12-31,Solace Tv,Automotive,Solace,636.16,3.93
E00035202,U009499,P000462,View,2025-04-30 03:16:27.831493,Robert Brown,jonesanthony@example.net,Female,Ericastad,2025-01-02,Harbor Who,Beauty,Harbor,142.59,3.41
E00035046,U006244,P001240,View,2024-07-06 06:39:49.714916,Anthony Vargas,villegasjames@example.net,Female,West Seanbury,2024-11-27,Nimbus Many,Home & Kitchen,Nimbus,470.89,4.33
E00035047,U009763,P000839,Wishlist,2025-08-07 10:20:00.330240,Frances Castro,wmoore@example.org,Female,Kirstenshire,2024-01-30,Harbor Simple,Books,Harbor,67.27,2.64
E00035048,U003033,P001285,Cart,2025-09-17 22:37:34.295698,Zachary Thomas,josephross@example.com,Female,Davidmouth,2024-02-29,Zenith Wrong,Beauty,Zenith,29.9,3.18
E00035049,U007936,P001482,View,2024-07-22 00:15:55.458469,Dawn Hill,vrobertson@example.org,Male,Bellmouth,2025-09-11,Harbor Per,Pet Supplies,Harbor,37.9,4.85
E00035050,U000769,P001671,Cart,2024-08-28 08:05:46.142005,Renee Smith,nicholascobb@example.org,Female,Sharonport,2025-07-30,Nimbus Garden,Beauty,Nimbus,8.06,4.12
E00035201,U003250,P001055,Cart,2025-01-05 10:44:35.904079,Kristen Miller,yanderson@example.net,Male,,2025-08-05,Harbor Wonder,Clothing,Harbor,123.01,4.87
E00035051,U005322,P001115,Purchase,2024-02-06 11:37:59.664168,Matthew Galvan,larry96@example.org,Other,Duaneville,2025-10-16,Nimbus Eat,Books,Nimbus,16.35,4.52
E00035052,U006024,P001881,Wishlist,2025-01-16 18:03:15.289148,Erin Cook,,Male,New Courtneychester,2025-07-20,Acme Support,Books,Acme,36.2,4.7
E00035053,U009912,P000172,View,2025-04-25 20:47:51.728690,Gabrielle Adkins,kentjose@example.com,Female,Ralphmouth,2024-05-10,Harbor Natural,Home & Kitchen,Harbor,53.8,2.53
E00035054,U001403,P000054,View,2024-08-03 04:03:15.338847,Rachel Gray,ryu@example.net,Other,Lake Heidi,2025-05-04,GreenLeaf Hair,Automotive,GreenLeaf,435.87,4.04
E00035200,U008403,P000347,View,2024-12-10 08:43:13.854658,Melissa Rush,heatherbond@example.net,Male,West Rachelfort,2025-03-06,Astra Significant,Pet Supplies,Astra,19.77,3.89
E00035055,U003046,P000753,View,2024-05-10 21:45:12.853285,Bonnie Craig,alexander66@example.net,Male,Littleton,2024-09-12,Harbor Town,,Harbor,6.75,4.69
E00035030,U007423,P000032,View,2024-11-21 19:22:24.694682,Christina Kirby,zunigadanielle@example.net,,Langland,2024-09-28,Orion Itself,Clothing,Orion,265.99,3.75
E00035028,U008679,P001982,View,2024-03-07 06:27:33.570941,Ashley Jackson,ejordan@example.org,Male,North Jennifer,2025-10-28,Harbor Better,Electronics,Harbor,835.66,4.29
E00035213,U008038,P000561,View,2024-04-29 06:03:06.114400,Tracey Miles,christopher28@example.com,Male,East Kathleenhaven,2024-05-24,Nimbus Hospital,Toys,Nimbus,95.02,4.05
E00035014,U007408,P000162,View,2024-05-15 09:29:00.500186,Karen Morgan,,Other,Troybury,2024-11-28,Orion Most,Clothing,Orion,151.39,3.99
E00035004,U009673,P000219,View,2024-07-15 16:38:51.659254,Kathryn Carter,anthonyalexander@example.com,Female,Port Shannon,2025-08-15,NeoTech Film,Pet Supplies,NeoTech,82.2,2.96
E00035005,U002952,P001523,Wishlist,2024-08-11 15:13:27.513869,Angela Nash,wardbrandy@example.net,Male,Ricardomouth,2024-11-22,Pulse Require,Groceries,Pulse,6.6,3.22
E00035212,U007492,P000698,View,2024-05-12 16:51:25.239958,Jennifer Morris,nicole09@example.org,Other,Jermainefurt,2025-02-13,Everest Represent,Pet Supplies,Everest,48.4,2.72
E00035006,U006833,P001920,Wishlist,2024-04-22 16:27:29.471776,Spencer Wilson,rramirez@example.org,Male,Lake Ryan,2024-08-10,,Sports,Pulse,175.83,4.05
E00035007,U008079,P000294,View,2025-08-26 08:44:18.117408,Steven Gibson,johnbailey@example.net,Male,North Michaelburgh,2025-05-26,Zenith Recently,Automotive,Zenith,543.31,3.48
E00035008,U001220,P001033,Wishlist,2025-09-17 02:33:50.467356,Cynthia Conley,fernandomorris@example.net,Other,,2024-01-10,Orion Daughter,Toys,Orion,54.61,3.49
E00035211,U004529,P000619,View,2024-10-18 17:17:55.786178,Guy Wood,matthew40@example.org,Male,Breannahaven,2024-09-04,GreenLeaf Idea,Electronics,GreenLeaf,279.09,3.32
E00035009,U005998,P001014,View,2025-05-04 10:18:48.291024,Diane Campbell,,Female,Amyborough,2024-04-30,Zenith Appear,,Zenith,10.78,3.04
E00035010,U000679,P001352,Cart,2025-07-30 12:31:38.912685,Sara Campbell,chloe48@example.com,,Staffordmouth,2025-05-26,Astra Tend,Beauty,Astra,68.39,3.92
E00035011,U005452,P000336,Wishlist,2024-10-21 04:14:36.922031,Tonya Thompson,benderrachel@example.org,Female,,2024-04-30,Acme Outside,Clothing,Acme,121.89,4.21
E00035012,U004550,P001934,Cart,2024-07-27 05:55:09.748047,Shannon Hammond,carterbrianna@example.net,Female,Melindamouth,2025-04-22,NeoTech Song,Automotive,NeoTech,286.31,4.73
E00035210,U003278,P001165,Cart,2025-08-02 09:58:42.151762,James Anderson,cynthia12@example.org,Male,East Kelly,2024-03-15,Willow Never,Groceries,Willow,12.97,4.89
E00035209,U000552,P001309,View,2024-10-18 19:45:26.803425,Martin Gomez,keith09@example.net,Other,Jessicashire,2025-01-27,Solace Most,Toys,Solace,52.93,4.32
E00035013,U004140,P001776,Wishlist,2025-03-14 09:33:01.151549,Brendan Costa,joy58@example.org,Female,Yolandatown,2025-08-14,Orion Push,Books,Orion,56.21,4.6
E00035015,U003532,P001766,View,2025-07-06 22:42:16.337673,Michael Carter,toni93@example.com,Male,Brooksmouth,2025-08-07,Willow Purpose,Pet Supplies,Willow,64.22,3.51
E00035027,U005484,P001073,View,2024-05-11 03:51:55.298523,Anne Harris,johncook@example.net,Other,New Abigail,2025-03-10,Everest Own,Beauty,Everest,31.17,2.56
E00035016,U002726,P001086,View,2025-10-29 23:45:05.962516,Ronald Flynn,matthew92@example.org,Female,South Todd,2025-03-16,GreenLeaf Course,Groceries,GreenLeaf,14.44,3.81
E00035208,U007516,P001293,View,2024-11-02 02:13:13.947136,Heather Ramirez,rjohnson@example.org,Male,Camposfort,2025-02-23,Zenith Without,,Zenith,9.53,3.3
E00035017,U007455,P000170,View,2025-04-20 07:45:32.685373,Jeanne Perez,hortonsavannah@example.com,Male,Larryfurt,2025-10-08,NeoTech Imagine,,NeoTech,20.19,3.57
E00035018,U002662,P000237,Wishlist,2024-06-17 20:24:12.256546,Steven Lee,egarcia@example.com,Female,Christinatown,2024-01-26,Zenith Thus,Automotive,Zenith,191.89,2.97
E00035207,U008101,P000972,View,2024-12-05 00:11:34.176148,Linda Valdez,christinacrawford@example.org,Female,Lake Kristenshire,2025-02-07,Orion Style,Beauty,Orion,53.88,3.31
E00035206,U007036,P000945,Cart,2024-12-18 13:38:41.949543,Kimberly Paul,kathleenrodriguez@example.com,Female,Lake Rebecca,2025-11-07,Astra Later,Automotive,Astra,687.01,4.2
E00035019,U005177,P001112,Purchase,2025-04-20 22:37:19.173162,Elizabeth Martin,tracysmith@example.net,Male,Jimenezstad,2025-05-04,Willow Sing,Groceries,Willow,22.26,2.93
E00035205,U009379,P000515,View,2024-01-18 23:48:01.820612,Marie Lopez,qwhitaker@example.com,Male,North Antonio,2024-02-21,Zenith Treatment,Toys,Zenith,21.15,4.74
E00035021,U005993,P000914,View,2024-02-11 17:38:41.752279,Felicia Rice,,Other,Powellborough,2024-06-20,Harbor Meeting,Pet Supplies,Harbor,97.63,4.21
E00035022,U009671,P001072,View,2024-07-24 19:21:22.713052,Anthony Martin,,Other,Kellyburgh,2024-02-12,Harbor Foreign,Automotive,Harbor,68.33,4.17
E00035023,U006524,P000318,View,2024-12-23 22:58:02.030243,Charles Harmon,uthomas@example.com,Female,Grahamfort,2025-09-25,Willow Position,Pet Supplies,Willow,91.92,4.25
E00035024,U001353,P001319,View,2025-07-10 13:56:23.312814,Jessica Hernandez,sandersnicholas@example.org,Other,Reynoldsmouth,2024-11-24,Solace Change,Toys,Solace,65.6,2.88
E00035025,U003144,P000022,View,2025-09-25 06:37:59.888442,Alexandra Nunez,edowns@example.net,Male,Mariaborough,2025-09-26,Nimbus Sit,Clothing,Nimbus,37.65,4.54
E00035026,U008565,P000372,Cart,2025-04-09 15:04:39.829999,Andrew Garcia,williamwatkins@example.net,,Lake Kevinport,2024-11-11,Solace Particular,Pet Supplies,Solace,100.33,4.07
E00035285,U008903,P001847,View,2024-03-04 13:48:10.452860,Brian Hawkins,,Other,South William,2024-04-09,GreenLeaf Goal,Electronics,GreenLeaf,1025.31,4.09
E00034710,U008491,P001743,View,2025-01-26 20:09:21.880273,Curtis Wilson,xschmidt@example.org,Female,Allisonside,2025-02-25,Zenith Happy,Home & Kitchen,Zenith,173.72,4.54
E00034249,U008796,P001154,Wishlist,2024-11-16 22:10:26.630857,Nathan Herrera,gina09@example.net,Other,,2025-08-29,Acme Two,Beauty,Acme,22.62,3.96
E00034403,U004199,P001155,Cart,2024-12-13 15:50:55.208880,Samantha Taylor,lwatts@example.com,Female,South Crystal,2024-10-17,Solace School,Clothing,Solace,175.11,4.06
E00034392,U008224,P001967,View,2025-04-01 07:33:47.012862,Erica Weiss,vbrown@example.org,Male,Lake Ronald,2024-05-06,Harbor Reach,Pet Supplies,Harbor,18.89,2.83
E00034393,U004632,P000135,View,2024-06-17 12:11:33.916455,Raymond Allen,josephpierce@example.net,Other,,2025-07-02,NeoTech Society,Sports,NeoTech,49.41,3.85
E00034394,U004259,P001574,View,2024-08-21 12:08:42.739877,Shelby Brooks,michael74@example.net,Male,Lewisberg,2024-02-15,Solace Member,Sports,Solace,53.16,2.7
E00034395,U003117,P000321,Wishlist,2025-06-12 00:15:47.126831,Jessica Mills,masseythomas@example.com,Male,Lake Wendyberg,2025-03-04,Pulse Month,Groceries,Pulse,8.99,3.67
E00034396,U002207,P000250,Purchase,2024-10-23 10:33:17.905156,Vanessa Mcdonald,floressteve@example.net,Female,Port Dawnhaven,2025-04-19,Harbor Seek,Sports,Harbor,162.91,3.13
E00035364,U009308,P001414,View,2025-03-21 14:24:38.799613,James Quinn,nrios@example.org,Female,Lake Samantha,2024-02-07,Astra Here,Beauty,Astra,223.69,2.81
E00035363,U009554,P000525,Cart,2025-10-11 17:43:43.241631,Mark Thomas,michael99@example.org,Female,Tiffanybury,2025-06-27,GreenLeaf According,Books,GreenLeaf,28.04,4.3
E00034398,U003513,P000082,View,2024-12-22 00:44:52.853524,Michael Dickerson,marshalllisa@example.com,Male,Tinaland,2025-07-09,Acme Special,Groceries,Acme,2.92,4.56
E00035362,U004999,P000923,View,2025-01-06 17:36:06.063792,Jose Murphy,huntercarla@example.com,Other,Lawrenceshire,,NeoTech Change,Groceries,NeoTech,6.52,4.04
E00034399,U007189,P000591,View,2024-11-11 22:54:46.207507,Andrew Clark,laurahart@example.com,Female,Vincentton,2024-10-16,GreenLeaf Pull,Books,GreenLeaf,55.44,
E00034400,U004070,P000983,View,2025-03-17 05:19:25.163139,Johnny Banks,alopez@example.com,Female,North Jeremyfurt,2025-03-18,Everest Meet,Home & Kitchen,Everest,23.58,4.51
E00035361,U004010,P000703,View,2025-10-18 10:31:56.765624,Elizabeth Wilson,morganmcintosh@example.com,Female,Kellerland,2025-05-11,Everest It,Beauty,Everest,26.39,3.97
E00034401,U003238,P000872,Wishlist,2025-08-28 19:03:14.528836,Dwayne Hartman,poolejulie@example.com,Male,North Lorimouth,2025-03-13,Astra Begin,Sports,Astra,51.33,2.97
E00034402,U007827,P001331,View,2025-04-21 22:38:42.398183,Kari Novak,michaelreyes@example.net,Male,Leefurt,2024-09-01,Harbor Professor,Groceries,Harbor,34.59,
E00034404,U001585,P001792,Purchase,2025-08-23 11:39:25.422894,Sarah Long,wgonzalez@example.net,Male,Jacobbury,2024-06-20,Harbor Notice,Pet Supplies,Harbor,70.76,3.75
E00034390,U008880,P001254,View,2025-05-20 08:29:47.450483,Jonathan Coffey,danamitchell@example.net,Other,Lake Julianshire,2025-03-14,Nimbus Job,Toys,Nimbus,71.59,3.67
E00035360,U008186,P001298,View,2025-04-09 12:45:53.018609,Daniel Golden,johnpaul@example.net,Other,New Jeremymouth,2025-04-05,Astra Moment,Toys,Astra,92.91,4.87
E00034405,U004499,P001985,View,2024-04-07 14:29:16.215872,Anna Jimenez,campbellkristen@example.com,Male,Robbinschester,2024-09-29,Solace System,Sports,Solace,18.84,4.59
E00035359,U002820,P001045,Purchase,2025-10-09 13:23:31.316327,Kara Miller,roger61@example.net,Female,Leeview,2025-04-01,Pulse Front,Toys,Pulse,41.15,2.71
E00034406,U007249,P001002,View,2025-02-15 05:50:19.196226,Isabella Berry,cherylbrown@example.net,,South Seanstad,2025-03-06,Harbor Night,Clothing,Harbor,209.1,3.68
E00034408,U005556,P000621,Purchase,2024-12-01 10:53:19.533092,Heather Morris,francojenna@example.com,Other,Lauriemouth,2024-11-24,Astra Daughter,Toys,Astra,7.92,
E00034409,U000247,P001799,View,2025-02-27 22:59:42.520789,Jose Huffman,candice96@example.net,Other,West Michaelmouth,2024-11-08,Astra Protect,Groceries,Astra,20.77,3.11
E00034410,U007391,P000614,View,2024-01-24 05:53:40.761968,Linda Gonzalez,gary18@example.com,Male,,2024-10-25,Solace Car,Clothing,Solace,135.38,3.3
E00034411,U008107,P000570,View,2025-10-20 07:15:43.360789,Sarah Perry,gregoryjones@example.net,Other,West Heathertown,2024-06-20,Astra Where,Automotive,Astra,108.5,2.68
E00034412,U003962,P001113,Wishlist,2025-02-20 21:20:40.982986,Emily Baird,twilliams@example.com,Other,Woodsfort,2025-02-08,Pulse Interesting,Electronics,Pulse,1663.12,3.86
E00034413,U008919,P001823,View,2024-09-05 06:11:57.788365,Nicole Rodriguez,ocrawford@example.com,Male,South Carolynland,2024-02-11,Willow Bit,Sports,Willow,215.56,2.59
E00034414,U001809,P000348,Cart,2024-05-24 11:00:21.182074,Luis Bates,davidjohnson@example.com,Female,New Heather,2024-07-30,Acme Vote,Pet Supplies,Acme,47.14,4.39
E00034415,U008521,P000233,View,2025-01-29 23:04:38.365874,Eric Thomas,elizabeth17@example.net,Male,Lake Taylor,2024-10-20,Zenith Might,Sports,Zenith,173.94,2.64
E00034416,U004644,P001074,Purchase,2025-07-09 00:01:19.478836,Jimmy Bates,palmerjessica@example.org,Other,Dixonfurt,2025-01-17,Solace Civil,Automotive,Solace,160.18,2.96
E00035358,U001829,P000003,View,2024-11-14 17:27:44.201926,Charles Camacho,hernandezcharles@example.org,Other,Port Jennifer,2025-03-31,Acme Discuss,Sports,Acme,265.37,3.46
E00034391,U005614,P000128,View,2024-11-06 08:38:17.162688,Misty Turner,trichardson@example.net,Other,North Stacyport,2024-03-26,Everest Smile,Clothing,Everest,55.25,4.74
E00034389,U003022,P001462,View,2025-08-20 13:26:59.305710,Ashley Richards,awade@example.net,Other,East Amberstad,2024-10-04,Zenith Happy,Electronics,Zenith,951.69,3.58
E00034419,U006955,P000458,View,2024-09-26 21:08:46.157231,Marisa Foster,jessecuevas@example.org,Female,Hensonton,2024-07-07,Everest Black,Electronics,Everest,982.1,4.82
E00034377,U004548,P001874,Wishlist,2024-01-22 12:11:10.632486,Kenneth Sanchez,jamespreston@example.org,Male,Marcustown,2025-09-08,Willow Show,Electronics,Willow,605.36,3.56
E00034366,U006752,P001451,View,2024-05-20 16:14:39.680219,Rachel Jones,cruzstacy@example.org,Other,Stephensburgh,2024-01-11,Solace Know,Automotive,Solace,598.27,3.72
E00034367,U006653,P000222,View,2025-08-19 18:48:09.317601,Daniel Ferguson,nguyenamanda@example.net,Other,Smithborough,2024-09-21,Harbor Miss,Beauty,Harbor,21.85,3.26
E00034368,U005340,P001017,Wishlist,2024-10-23 05:16:00.309822,Martha Garcia,bradybradley@example.com,Other,Hannahfort,2024-10-08,Orion Late,Sports,Orion,210.15,3.36
E00034369,U000919,P000165,Cart,2024-12-22 20:24:21.425265,Kaitlin Hale,theodore57@example.net,Female,,2025-05-23,Solace Difference,Electronics,Solace,295.27,3.85
E00034370,U009150,P000433,View,2024-03-21 03:06:58.827240,Brandon Wilson,karenperkins@example.org,Other,Melissahaven,2025-03-18,NeoTech Ask,Pet Supplies,NeoTech,5.28,3.46
E00034371,U007283,P000852,View,2025-11-06 13:52:33.740847,Lindsay Webb,jose07@example.com,Female,Gilbertport,2025-02-09,,Automotive,Pulse,18.23,3.01
E00034372,U005527,P001819,View,2025-01-31 09:40:55.423501,David Knight,rickymcdonald@example.org,Female,South Lawrencemouth,2025-03-12,Everest Organization,Beauty,Everest,69.22,2.73
E00034373,U001853,P001127,View,2025-06-22 13:56:15.764037,Jamie Zamora,mariamoore@example.net,Other,North Michaela,2024-02-02,Everest Design,Clothing,Everest,150.71,4.12
E00034374,U009003,P000818,Cart,2025-04-15 13:16:42.106661,Meagan Cook,,Other,East Rachel,2024-12-19,Willow Indicate,Books,Willow,42.15,3.6
E00035373,U009371,P001948,View,2024-11-06 04:17:51.833858,Kimberly Robertson,pruittmatthew@example.com,Female,West Anamouth,2024-11-23,GreenLeaf Front,Toys,GreenLeaf,39.02,4.74
E00034375,U001310,P001537,Cart,2025-05-08 05:38:03.009629,Daniel Martinez,jamesreese@example.org,Male,North Jennifer,2025-06-21,NeoTech Test,Groceries,NeoTech,9.23,4.21
E00035372,U004634,P001704,View,2024-05-05 21:56:18.724987,Brenda Gonzalez,hbrown@example.com,Female,Jonesfurt,2024-03-29,NeoTech Property,Books,NeoTech,83.51,4.32
E00035371,U005186,P001895,Purchase,2024-02-21 05:50:59.368789,Carrie Kim,halldaniel@example.net,Female,Mcbridefort,2024-08-10,GreenLeaf Into,Electronics,GreenLeaf,418.78,4.0
E00035370,U000637,P001917,Cart,2025-05-01 13:11:26.276514,Elizabeth Clements,jdixon@example.com,Other,North Johnfort,2024-08-31,Everest Possible,,Everest,503.48,3.01
E00034378,U002191,P000711,View,2025-08-07 05:49:57.129677,Charles Williamson,jessica94@example.com,Female,Larachester,2024-09-24,Solace Really,Electronics,Solace,536.33,3.98
E00034388,U007061,P000468,View,2025-07-27 07:14:32.726315,Jennifer Martin,calderonbrian@example.net,Female,South Davidberg,2024-11-04,Astra Dream,Sports,Astra,36.4,4.14
E00035369,U001224,P001825,View,2024-11-13 21:47:27.503560,Maria Martinez,david54@example.com,Male,Tranland,2025-10-28,Solace People,Home & Kitchen,Solace,203.57,4.12
E00034379,U004795,P001914,View,2025-02-02 14:14:43.121554,Lisa Davis,laurie58@example.org,Other,Perezton,2025-10-26,Astra Thing,Electronics,Astra,948.69,3.37
E00035368,U003166,P000472,View,2024-03-17 21:24:39.191520,Scott Cross,lindaperez@example.net,Other,Stevenchester,2025-03-17,Pulse From,Toys,Pulse,40.79,4.52
E00035367,U008668,P001672,View,2024-04-06 19:40:18.927150,Daniel Wilson,edwardmartinez@example.net,Male,Christopherstad,2025-07-19,NeoTech Career,Electronics,NeoTech,1257.52,4.21
E00034380,U006326,P001712,View,2024-02-08 05:52:20.429858,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,Zenith Management,Home & Kitchen,Zenith,260.48,3.55
