review_id,order_id,product_id,user_id,rating_x,review_text,review_date,name,email,gender,city,signup_date,product_name,category,brand,price,rating_y
R00009838,O00004515,P000336,U006830,1.0,"Excellent product, will buy again.",2024-07-09 03:54:30.838856,Michael Horton,cmiller@example.net,Male,Chavezport,2024-08-12,Acme Outside,Clothing,Acme,121.89,4.21
R00011557,O00005317,P000783,U001193,3.0,Value for money.,2025-09-27 08:34:59.365204,Valerie Willis,garciadanielle@example.com,Female,Samuelport,2024-06-19,Acme View,Automotive,Acme,134.24,3.39
R00029681,O00013636,P001466,U003453,5.0,Item arrived damaged.,2025-11-03 05:13:58.772228,Mary Gonzalez,,Male,Chadberg,2025-03-09,Orion Fund,Beauty,Orion,104.54,3.29
R00038939,O00017846,P000182,U009744,2.0,Item arrived damaged.,2024-01-19 20:13:19.064292,Janice Duke,lucaslauren@example.net,Female,New Leon,2025-10-23,Acme Cause,Books,Acme,9.27,2.83
R00030020,O00013798,P000512,U003435,4.0,Highly recommend this brand.,2025-03-03 09:34:00.445161,John Robinson,catherinewhite@example.net,Other,Port Dominicland,2025-09-01,Nimbus Knowledge,Sports,Nimbus,101.36,4.22
R00001948,O00000898,P000205,U001704,1.0,"Excellent product, will buy again.",2024-08-19 16:44:41.223522,Ronald Petersen,lorikoch@example.net,Male,South Carrieborough,2024-06-27,Pulse The,Toys,Pulse,68.81,3.51
R00033851,O00015547,P000941,U000834,4.0,Fast shipping and good packaging.,2024-04-17 22:10:54.643132,Molly Walter,andersonlaura@example.com,Other,Jacksonmouth,2025-05-01,Solace Across,Clothing,Solace,25.1,3.23
R00012167,O00005592,P000160,U008727,3.0,"Excellent product, will buy again.",2024-05-06 04:55:34.794345,Ryan Wright,halljason@example.com,Male,South Charles,2024-02-10,Acme Cold,Electronics,Acme,259.69,2.73
R00010730,O00004939,P000401,U009524,4.0,Works perfectly!,2024-09-05 06:25:40.329406,Christy Jones,igonzales@example.org,Other,North Ronald,2025-03-27,Astra Discuss,Automotive,Astra,291.84,4.53
R00027425,O00012616,P000489,U005809,4.0,Fast shipping and good packaging.,2024-05-24 12:37:08.060502,Elizabeth Harrison,carolynmiller@example.org,Female,West Davidton,2024-02-29,NeoTech Conference,Groceries,NeoTech,5.11,2.51
R00028790,O00013241,P000242,U000542,2.0,"Excellent product, will buy again.",2024-10-15 06:36:28.568517,Jamie Rich,ashley46@example.net,Other,Veronicashire,2024-11-01,Astra Number,Pet Supplies,Astra,51.96,2.9
R00035472,O00016292,P000737,U005877,5.0,"Not as expected, quality is poor.",2025-11-09 18:50:33.642671,Jillian Duncan,edwardsdaniel@example.com,Male,South Sarah,2024-08-09,Zenith Pm,Clothing,Zenith,92.23,4.32
R00011436,O00005264,P000298,U006226,4.0,Color was different from images.,2025-10-14 10:49:34.543350,Anthony Freeman,gsmith@example.com,Other,Robertschester,,Zenith Deal,Electronics,Zenith,,4.34
R00037451,O00017191,P000365,U000835,2.0,Value for money.,2025-08-04 07:06:24.104566,Timothy Fernandez,jasonmullins@example.net,Female,North Ryantown,2025-10-15,NeoTech In,Toys,NeoTech,98.81,3.78
R00030914,O00014198,P001024,U006206,4.0,Value for money.,2025-04-05 09:43:53.126005,Melissa Jackson,walterjones@example.org,Other,South Ashley,2025-06-18,Astra Pull,Electronics,Astra,2338.13,3.47
R00037686,O00017295,P000434,U003817,2.0,Highly recommend this brand.,2025-06-13 08:50:35.573068,Raymond Castillo,anne73@example.net,Female,Kellytown,2024-02-01,NeoTech Anything,Toys,NeoTech,52.83,3.36
R00041983,O00019263,P001502,U004134,3.0,"Not as expected, quality is poor.",2025-04-17 17:35:24.339024,Taylor Ryan,davidvaldez@example.net,Female,West Danielland,2025-03-12,Willow Dark,Pet Supplies,Willow,71.02,3.29
R00033690,O00015473,P001905,U001287,4.0,Customer service was helpful.,2024-05-22 21:13:59.974434,Kaitlin Vega,michael77@example.org,Male,Herrerastad,2024-11-03,GreenLeaf Race,Groceries,GreenLeaf,3.32,3.34
R00016747,O00007737,P001647,U004613,4.0,Fast shipping and good packaging.,2024-04-28 05:43:35.978837,Robert Murphy,,Female,Matthewmouth,,Acme It,Clothing,Acme,118.8,3.17
R00041930,O00019242,P000744,U005310,4.0,Item arrived damaged.,2025-10-08 01:16:17.697272,Ruth Graves,griffinaaron@example.net,Female,Lake Staceyview,2024-01-12,Acme Arrive,Pet Supplies,Acme,88.68,4.02
R00001743,O00000793,P000035,U000563,3.0,"Not as expected, quality is poor.",2024-03-17 01:36:50.383009,Brian Wheeler,stephanielittle@example.net,Other,,2025-02-27,Everest Choose,Electronics,Everest,438.46,4.63
R00039011,O00017876,P000271,U008998,3.0,Value for money.,2025-01-13 23:51:03.274239,Tyler Morrow,dawnmolina@example.com,Other,Lake Toddmouth,2025-10-29,Willow Include,Pet Supplies,Willow,117.63,3.29
R00032658,O00014993,P000037,U002279,5.0,Item arrived damaged.,2024-11-09 07:39:50.365993,Tyrone Chavez,carolynwarner@example.org,Female,Hallhaven,2025-02-02,Orion Approach,Pet Supplies,Orion,44.4,3.06
R00020769,O00009601,P000827,U001353,1.0,Works perfectly!,2024-02-20 11:32:40.162958,Jessica Hernandez,sandersnicholas@example.org,Other,Reynoldsmouth,2024-11-24,Willow Cell,Books,Willow,52.53,4.29
R00032553,O00014945,P000186,U007254,5.0,Customer service was helpful.,2025-04-23 21:03:56.585598,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,NeoTech Not,Electronics,NeoTech,231.15,3.7
R00009795,O00004500,P000505,U003358,4.0,Color was different from images.,2025-10-23 22:08:12.957652,Christina Andersen,donaldchen@example.com,Other,Johnsonshire,2025-07-24,Solace Future,Books,Solace,42.15,3.71
R00035755,O00016415,P000850,U006124,2.0,Decent product for the price.,2024-09-03 15:09:37.923705,Mary Mitchell,srodriguez@example.com,Other,South Joseph,2025-10-22,GreenLeaf Mean,Clothing,GreenLeaf,60.83,4.88
R00024407,O00011260,P000479,U005553,4.0,Highly recommend this brand.,2025-11-13 23:29:07.901861,Tammy Cooke,jeremycarey@example.com,Male,New Kevin,2024-07-11,Astra Hospital,Pet Supplies,Astra,92.17,3.78
R00026949,O00012399,P000614,U000841,3.0,Highly recommend this brand.,2025-01-22 15:02:58.736005,Daniel Smith,sstewart@example.org,Female,Frazierberg,2025-02-08,Solace Car,Clothing,Solace,135.38,3.3
R00012195,O00005602,P001336,U001364,1.0,Works perfectly!,2024-01-08 08:54:42.887376,William Rodriguez,ruthneal@example.com,Other,Port Richard,2025-06-26,Solace Section,Home & Kitchen,Solace,260.9,
R00034473,O00015827,P000767,U004635,4.0,Decent product for the price.,2024-11-09 03:14:29.072870,Julie Johnson,ecaldwell@example.org,Other,New Meredith,2025-02-23,Everest Family,Automotive,Everest,327.68,2.61
R00005681,O00002582,P001190,U002404,5.0,Works perfectly!,2025-10-09 17:41:01.301223,James Santos,claytonchavez@example.net,Other,Port John,2024-11-09,Orion Once,Home & Kitchen,Orion,157.51,3.0
R00008931,O00004088,P001606,U003923,5.0,Fast shipping and good packaging.,2025-03-17 23:10:59.795789,Nathan Weber,schaefermegan@example.com,Other,Jenniferside,2024-11-01,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45
R00037472,O00017202,P001915,U008987,4.0,Fast shipping and good packaging.,2025-10-01 02:45:04.597367,Denise Francis,scott90@example.com,Male,South Andrew,2025-05-03,Solace Or,Groceries,Solace,2.41,2.99
R00017810,O00008232,P001708,U004989,5.0,Value for money.,2024-10-30 18:46:36.461716,Cynthia Ross,fvelazquez@example.com,Other,Wardstad,2025-06-15,,Books,Orion,99.54,2.97
R00002564,O00001178,P001184,U008745,4.0,Item arrived damaged.,2024-07-21 03:58:49.189846,Shawn Ruiz,sharonrobertson@example.net,Male,Hernandezchester,2024-08-23,Acme Fill,Toys,Acme,64.63,4.24
R00032157,O00014766,P001315,U000371,5.0,"Not as expected, quality is poor.",2025-04-08 05:38:00.761656,Diane Obrien,william66@example.net,Other,West Raymond,2024-03-11,Everest Well,Books,Everest,16.45,3.39
R00024694,O00011391,P000198,U008876,5.0,Customer service was helpful.,2024-07-29 18:54:28.282812,Kathleen Gibbs,osborncristian@example.org,Male,Feliciaport,2024-08-16,Orion Face,Electronics,Orion,1352.63,4.66
R00000090,O00000036,P000903,U009692,5.0,Decent product for the price.,2025-02-24 02:23:06.749820,Gary Solomon,christie33@example.org,,Port Jerrymouth,2024-01-31,Pulse Paper,Toys,Pulse,85.46,3.18
R00022952,O00010592,P001179,U006087,4.0,"Excellent product, will buy again.",2025-04-24 17:46:27.022210,Stephanie Manning,dawn08@example.net,Female,Mitchellton,2024-09-08,Astra Player,Groceries,Astra,1.72,
R00029420,O00013521,P001976,U007741,4.0,Color was different from images.,2024-03-15 07:47:04.819667,Taylor Sloan,chloesullivan@example.net,Female,Chapmanview,2025-05-25,Orion Size,Beauty,Orion,133.71,
R00029101,O00013391,P000383,U000810,3.0,Item arrived damaged.,2025-02-17 18:58:12.009233,Jamie Brown,lauriehorton@example.org,Male,Boydburgh,2024-08-22,Nimbus Knowledge,Sports,Nimbus,26.27,4.47
R00013944,O00006417,P001635,U008922,1.0,"Excellent product, will buy again.",2024-12-06 09:57:10.600467,William Rhodes,walshmichael@example.com,Other,,2025-10-03,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84
R00014818,O00006824,P000220,U004138,5.0,Color was different from images.,2024-06-06 08:08:50.808742,Brendan Henderson,staffordmarissa@example.com,Other,South Peggychester,2025-10-16,Everest Team,Electronics,Everest,184.85,3.14
R00002276,O00001051,P001540,U003911,3.0,Item arrived damaged.,2024-07-23 14:31:15.140596,Susan Green,,Other,Lopezborough,2025-04-23,Harbor Whom,Automotive,Harbor,148.66,3.07
R00028137,O00012946,P000922,U007268,4.0,"Not as expected, quality is poor.",2025-06-05 13:31:48.509997,Donna Morse,robin32@example.org,Female,West Bridget,2024-01-30,Pulse Goal,Home & Kitchen,Pulse,140.3,4.5
R00006596,O00002989,P001278,U006235,1.0,Customer service was helpful.,2024-06-16 12:53:20.663164,Kristin Willis,xavier49@example.org,Female,Amyside,2024-06-20,Willow Community,Electronics,Willow,1194.94,4.65
R00034562,O00015865,P001015,U007197,5.0,"Not as expected, quality is poor.",2024-04-19 22:09:03.619446,Stacey Kelly,daniel70@example.net,Female,North Allisonborough,2024-09-29,Pulse Seem,Beauty,Pulse,28.49,2.7
R00011502,O00005297,P001989,U005257,2.0,Item arrived damaged.,2024-04-26 14:36:14.737466,Linda Boone,brownashley@example.com,Female,Jerryview,2024-05-02,GreenLeaf Major,Books,GreenLeaf,61.57,3.58
R00013560,O00006240,P000029,U006830,2.0,Color was different from images.,2025-04-13 06:07:34.694276,Michael Horton,cmiller@example.net,Male,Chavezport,2024-08-12,Solace Player,Automotive,Solace,357.87,4.32
R00026420,O00012173,P000752,U004085,4.0,Decent product for the price.,2025-08-15 15:33:48.898146,Joshua Schneider,jeremy29@example.net,Male,Michaelmouth,2024-11-09,Pulse Act,Groceries,Pulse,3.57,2.64
R00039519,O00018118,P001402,U005440,4.0,Highly recommend this brand.,2024-08-08 06:31:04.350828,Joseph Mitchell,robertgonzales@example.com,Other,Andersonmouth,2024-03-23,Astra This,Beauty,Astra,121.55,3.59
R00014162,O00006521,P001486,U008243,3.0,Customer service was helpful.,2025-10-22 00:14:53.963770,Jennifer Becker,elizabethharrington@example.com,Other,West Robertfurt,,Acme Key,Home & Kitchen,Acme,151.5,3.04
R00033291,O00015288,P001018,U009589,1.0,Color was different from images.,2025-02-19 21:50:39.599437,Mary Rios,wilsonelizabeth@example.org,Female,East Kelly,2024-10-19,Astra Yes,Automotive,Astra,80.56,3.8
R00006643,O00003010,P001652,U004526,2.0,Color was different from images.,2025-11-01 16:45:40.438446,Connie Brandt,ywoods@example.com,Male,Aaronbury,2024-12-21,Nimbus Word,Sports,Nimbus,188.49,3.65
R00002429,O00001119,P001882,U007266,4.0,Highly recommend this brand.,2024-03-24 13:50:15.109560,Christopher Murphy,markryan@example.org,Female,Elizabethland,2024-05-28,Astra Tough,Electronics,Astra,1463.26,4.71
R00041783,O00019170,P000649,U008953,5.0,Item arrived damaged.,2025-07-22 17:17:12.252152,Melanie King,ogutierrez@example.net,Female,Lake Kimberlyshire,2024-03-07,Pulse Six,Toys,Pulse,27.91,3.7
R00020594,O00009520,P001098,U009901,3.0,Color was different from images.,2025-08-09 09:03:35.505838,Jennifer Rodriguez,rogersdawn@example.net,Other,Christopherborough,2025-10-12,Willow Choose,Pet Supplies,Willow,15.26,4.46
R00006650,O00003013,P000303,U007303,2.0,Highly recommend this brand.,2024-06-02 01:01:06.508659,George Hudson,zmassey@example.net,Female,West Todd,2024-11-21,Willow Note,Electronics,Willow,1535.55,4.2
R00031037,O00014256,P000755,U000631,3.0,Value for money.,2024-10-27 12:28:00.967160,Emily Rodriguez,tina63@example.net,,South Daniel,2024-05-06,Nimbus Affect,Books,Nimbus,39.34,3.69
R00030760,O00014122,P000251,U005482,2.0,Customer service was helpful.,2025-02-13 22:36:37.538505,Anne Miller,shortdavid@example.net,Male,North Brandon,2025-06-01,Solace Bill,Beauty,Solace,64.82,2.71
R00013306,O00006120,P001150,U008328,4.0,"Not as expected, quality is poor.",2024-07-26 15:25:29.905270,David Ward,teresa43@example.org,Other,Susanburgh,2024-12-29,Zenith Begin,Beauty,Zenith,98.79,2.96
R00043425,O00019962,P001000,U002222,5.0,Decent product for the price.,2025-11-01 23:40:41.119151,Gavin Gordon,derek41@example.net,Male,Lake Thomasport,2025-02-24,Solace Never,Electronics,Solace,443.67,4.2
R00016241,O00007506,P001560,U004239,3.0,Color was different from images.,2024-07-21 02:03:18.378309,Heather Wright,butleramanda@example.org,Male,South Chelsea,2024-01-03,Everest Bar,Electronics,Everest,1033.13,4.31
R00008064,O00003689,P001456,U005002,3.0,Fast shipping and good packaging.,2024-12-23 02:09:14.751534,Susan Cameron,davismichael@example.net,Female,West Ryanville,2024-12-02,Willow Service,Sports,Willow,77.63,2.92
R00006954,O00003145,P001724,U000292,2.0,"Excellent product, will buy again.",2024-05-19 02:52:41.827823,Jennifer Schmitt,rpalmer@example.com,Male,Loriburgh,2024-04-11,NeoTech Mind,Electronics,NeoTech,846.61,3.62
R00021831,O00010083,P001269,U008695,4.0,"Not as expected, quality is poor.",2024-06-07 15:19:49.592691,Richard Carrillo,anthonycole@example.net,Male,Edwardsberg,2024-09-25,Nimbus Start,Toys,Nimbus,40.03,3.08
R00038818,O00017791,P001104,U006090,3.0,Fast shipping and good packaging.,2025-03-20 16:56:13.498075,Michelle Mccarthy,garypeterson@example.org,Other,Christopherbury,2024-07-17,Orion Vote,Toys,Orion,85.64,4.4
R00000690,O00000306,P001170,U002575,3.0,Fast shipping and good packaging.,2024-06-26 22:00:32.719995,Kimberly Gray,jessemedina@example.net,Other,East Jeffrey,2024-10-02,Acme Recently,Groceries,Acme,30.76,4.58
R00029030,O00013358,P000994,U006181,2.0,Fast shipping and good packaging.,2025-09-12 21:51:54.499243,Katherine Higgins,melinda46@example.net,Male,Brightmouth,2025-07-26,Harbor Opportunity,Toys,Harbor,27.46,2.82
R00009319,O00004277,P001703,U003177,2.0,Value for money.,2025-03-31 16:33:27.061568,Tammy Blankenship,kenneth47@example.org,Other,Scottfort,2024-06-11,Willow Just,Beauty,Willow,165.03,3.97
R00025926,O00011950,P001630,U006528,3.0,Value for money.,2024-05-14 18:05:52.618760,Susan May,evelynthomas@example.org,Other,South Marcus,2025-04-14,Nimbus From,Electronics,Nimbus,1519.49,3.98
R00024493,O00011303,P001317,U008856,5.0,Color was different from images.,2024-04-15 20:17:42.203544,Savannah Jacobs,angelajacobs@example.com,Other,Mcdowellside,2024-05-10,,Home & Kitchen,Everest,13.72,2.74
R00022870,O00010557,P000955,U000525,4.0,"Excellent product, will buy again.",2024-04-11 11:16:21.482496,Kimberly Gentry,zhunter@example.com,Other,East Matthew,2025-06-20,Solace So,Sports,Solace,226.85,2.84
R00013514,O00006220,P001990,U000768,5.0,Highly recommend this brand.,2024-03-12 21:32:03.877766,Justin Robinson,jennifer58@example.org,Female,East Andrew,2024-05-16,Zenith Page,Home & Kitchen,Zenith,431.12,4.13
R00005553,O00002532,P000032,U008787,2.0,Color was different from images.,2025-09-29 15:46:07.541970,Michelle Bradshaw,kimberly38@example.net,Male,Lake Jesse,2024-10-21,Orion Itself,Clothing,Orion,265.99,3.75
R00022702,O00010488,P001154,U000056,3.0,"Excellent product, will buy again.",2024-12-02 21:45:38.034622,Anthony Collins,tsanders@example.org,Other,New Hannahbury,2024-03-14,Acme Two,Beauty,Acme,22.62,3.96
R00033276,O00015282,P001630,U008037,5.0,"Not as expected, quality is poor.",2025-06-19 10:28:30.571997,James Sullivan,singhdonald@example.org,Other,Heatherfurt,2024-07-09,Nimbus From,Electronics,Nimbus,1519.49,3.98
R00039399,O00018065,P001384,U000269,3.0,Fast shipping and good packaging.,2025-09-11 05:17:05.324388,Jason Goodman,cjensen@example.org,Female,North Donaldville,2024-08-28,Pulse Few,Clothing,Pulse,15.03,4.77
R00029408,O00013513,P000107,U004555,3.0,Value for money.,2025-03-09 12:43:22.243059,Christina Shields,davismaria@example.com,Other,Bakerborough,2024-07-20,GreenLeaf Throughout,Books,GreenLeaf,118.51,2.85
R00003138,O00001425,P000244,U000731,5.0,Color was different from images.,2025-05-05 19:09:45.938411,Susan Boyd,bshaw@example.org,Male,North Joshua,2025-06-02,Everest Sell,Books,Everest,69.29,4.08
R00019659,O00009092,P000210,U001508,3.0,Customer service was helpful.,2024-10-29 11:08:54.959408,Corey Bowers,brian90@example.net,Female,West Lawrence,2025-10-13,Nimbus Little,Toys,Nimbus,253.94,4.19
R00026026,O00011993,P001421,U005781,3.0,Color was different from images.,2025-08-22 09:02:31.798541,Sarah Miller,martinezkristine@example.org,Female,Port Timothy,2024-02-25,Astra Mean,Electronics,Astra,371.46,4.41
R00002216,O00001025,P000698,U003411,3.0,Fast shipping and good packaging.,2024-12-31 00:32:04.703324,Tony Thomas,,Male,South Chaseside,2025-01-16,Everest Represent,Pet Supplies,Everest,48.4,2.72
R00030628,O00014069,P000561,U003190,3.0,Color was different from images.,2024-12-23 02:23:45.441498,Mark Willis,rachel27@example.com,Other,Bakertown,2024-03-21,Nimbus Hospital,Toys,Nimbus,95.02,4.05
R00006697,O00003033,P000601,U001288,4.0,Item arrived damaged.,2024-11-02 14:00:44.601809,Justin Simon,kkidd@example.com,Other,South Lindaberg,2024-06-02,Acme Manage,Sports,Acme,343.78,3.5
R00034645,O00015906,P000758,U002400,3.0,Value for money.,2025-08-21 20:22:57.117069,Michele Thomas,clinekatie@example.com,Female,Dawsonburgh,2025-09-27,NeoTech Guess,Automotive,NeoTech,236.7,4.54
R00016630,O00007680,P001692,U002699,5.0,Decent product for the price.,2024-03-17 00:27:32.437212,Joseph Oneill,chankevin@example.com,Female,New Kevinmouth,2025-09-04,Acme Effect,Automotive,Acme,108.67,4.64
R00008579,O00003928,P000189,U005021,4.0,Highly recommend this brand.,2024-12-01 07:23:38.064703,Michelle Morris,,Other,Leroyburgh,2024-11-26,Astra Agree,,Astra,4.19,3.15
R00005865,O00002659,P000069,U001747,3.0,Value for money.,2025-02-19 07:21:37.249111,Anne Daniel,wheeleramber@example.com,Other,Danielfort,,Harbor Student,Pet Supplies,Harbor,106.99,3.09
R00015435,O00007116,P000655,U006561,5.0,"Not as expected, quality is poor.",2024-06-02 22:01:00.057785,Laura Harvey,rileydavid@example.net,Male,New Lawrenceton,2024-11-08,Astra Strong,Beauty,Astra,195.39,2.99
R00024376,O00011249,P000923,U000091,2.0,Value for money.,2024-07-11 04:12:14.551026,Christian Pitts,tyleraguilar@example.org,Other,Littlemouth,2024-04-26,NeoTech Change,Groceries,NeoTech,6.52,4.04
R00019383,O00008964,P001586,U002133,4.0,Color was different from images.,2024-03-21 03:55:01.382208,Jacqueline Church,kendrahall@example.org,,,,Pulse Else,Books,Pulse,9.81,3.27
R00016087,O00007431,P000389,U006951,5.0,Item arrived damaged.,2024-08-10 22:09:21.369738,Matthew Bond,jill14@example.org,Male,Jeffberg,2024-12-22,Willow Charge,Automotive,Willow,460.66,4.77
R00007797,O00003556,P001135,U004871,5.0,Works perfectly!,2025-01-08 21:34:54.584754,James Martinez,saundersaaron@example.net,Other,New Robert,2025-04-05,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.57
R00015919,O00007349,P000396,U009293,4.0,Item arrived damaged.,2025-03-23 00:22:47.846095,Stephanie Hall,william71@example.net,Female,Petersberg,2024-01-16,Willow Result,Pet Supplies,Willow,6.95,2.63
R00008358,O00003826,P001760,U000400,4.0,Fast shipping and good packaging.,2024-07-21 05:50:10.750968,Andrea Stephens,jvaldez@example.com,Female,Walkershire,2025-09-11,Everest Fast,Toys,Everest,24.92,2.95
R00037331,O00017133,P001584,U000115,5.0,Item arrived damaged.,2024-12-27 22:58:47.676174,Michael Hawkins,farmeraudrey@example.com,Other,New Sarahview,,NeoTech Rich,Groceries,NeoTech,1.21,4.18
R00000878,O00000393,P000458,U009235,3.0,Customer service was helpful.,2025-01-06 02:40:23.319145,Kristen Mcknight,beverlycastaneda@example.org,Female,Lake Tanyafurt,2025-04-19,Everest Black,Electronics,Everest,982.1,4.82
R00030540,O00014031,P000501,U003395,2.0,Fast shipping and good packaging.,2024-04-11 09:15:17.554219,Kristen Dickerson,sabrina83@example.com,Female,Lake Stephanietown,2025-01-31,Harbor Necessary,Books,Harbor,65.31,4.41
R00037876,O00017376,P000350,U004856,4.0,Decent product for the price.,2024-07-24 17:50:38.853429,Nichole Alvarez,hilljoseph@example.org,Other,Griffithport,2025-08-14,Harbor Financial,Sports,Harbor,,4.69
R00018583,O00008584,P001631,U008035,5.0,Item arrived damaged.,2024-09-19 06:32:28.956256,Angela Nelson,adavis@example.net,Female,Kathyland,2025-05-31,Acme Real,Sports,Acme,154.57,3.73
R00034807,O00015980,P000498,U004460,5.0,"Not as expected, quality is poor.",2025-02-15 13:36:46.448359,Courtney Booth,owensdonna@example.org,Other,Warrenton,2024-12-12,Pulse Debate,Home & Kitchen,Pulse,112.79,3.35
R00035314,O00016216,P001100,U005733,4.0,Fast shipping and good packaging.,2025-01-25 15:37:47.351811,Jacqueline Meyer,kaylee04@example.org,Male,Thompsonview,2024-06-19,Nimbus Investment,Sports,Nimbus,322.77,3.8
R00039562,O00018138,P000371,U002977,2.0,Fast shipping and good packaging.,2024-04-27 04:41:55.447126,Kathleen Ibarra,tburns@example.net,Other,South Christopherborough,2024-04-13,NeoTech Stand,Groceries,NeoTech,19.06,4.9
R00029527,O00013571,P000227,U009859,5.0,"Not as expected, quality is poor.",2024-01-20 11:47:21.255046,William Miles,,Other,West Dustinbury,2025-01-10,Solace Risk,Home & Kitchen,Solace,238.61,3.47
R00007674,O00003499,P001681,U001705,3.0,"Not as expected, quality is poor.",2024-09-10 07:51:10.606387,Kristen Rodriguez,john91@example.org,Other,Hornehaven,2024-11-04,Astra Compare,Books,Astra,6.08,2.81
R00041124,O00018859,P001276,U004655,3.0,Works perfectly!,2024-11-05 13:09:40.445414,Brent Davis,kimberlylopez@example.com,Male,Michaelland,2024-04-09,Harbor Forget,Clothing,Harbor,39.32,3.35
R00017517,O00008091,P000536,U009250,4.0,"Not as expected, quality is poor.",2025-03-06 10:28:56.349011,Mark White,,Male,Donnamouth,2024-08-10,NeoTech Rise,Pet Supplies,NeoTech,6.85,3.91
R00003315,O00001500,P000366,U006433,4.0,Customer service was helpful.,2025-03-09 06:34:54.902105,Tammy Taylor,ortegatheresa@example.net,Female,Morrisfurt,2024-07-04,NeoTech Fill,Home & Kitchen,NeoTech,242.13,3.23
R00036266,O00016657,P000149,U007276,5.0,Color was different from images.,2024-01-03 01:14:23.998028,Kristy Gallagher,xrodriguez@example.org,Male,Scottmouth,2025-04-12,Nimbus Where,Automotive,Nimbus,323.14,4.5
R00033667,O00015463,P001079,U006206,4.0,Decent product for the price.,2024-11-21 00:59:54.468277,Melissa Jackson,walterjones@example.org,Other,South Ashley,2025-06-18,Orion Page,Home & Kitchen,Orion,249.07,3.14
R00030966,O00014224,P001352,U002315,4.0,"Not as expected, quality is poor.",2025-01-15 12:40:11.552776,Brandy Kelly,ochristensen@example.net,Female,Weberbury,2025-05-14,Astra Tend,Beauty,Astra,68.39,3.92
R00034494,O00015835,P000578,U009037,2.0,Fast shipping and good packaging.,2025-09-22 07:44:20.641564,Debra Hinton,grice@example.com,Other,North Stacy,2025-11-07,Nimbus Development,Home & Kitchen,Nimbus,390.19,2.59
R00020659,O00009552,P001983,U000953,3.0,Customer service was helpful.,2025-08-10 01:51:47.793426,Raven Blankenship,adamstout@example.org,Male,North Ericstad,2024-07-29,Willow Message,Home & Kitchen,Willow,11.12,3.89
R00019935,O00009219,P001869,U006297,3.0,Item arrived damaged.,2025-07-13 05:39:40.342321,Grace Page,fcross@example.org,Female,Morrowborough,2025-06-10,Solace At,Books,Solace,8.47,4.33
R00023732,O00010948,P000459,U002001,2.0,Decent product for the price.,2024-02-21 05:52:06.464335,Cody Khan,christopher98@example.net,Male,Heathermouth,2024-02-26,Nimbus Next,Toys,Nimbus,74.6,3.01
R00006551,O00002968,P000327,U008434,5.0,Fast shipping and good packaging.,2025-11-09 02:11:20.485328,Lisa Mckee,fnelson@example.org,Male,Brendastad,2024-01-26,Orion Television,Pet Supplies,Orion,98.15,3.38
R00011462,O00005277,P000985,U002663,4.0,Value for money.,2025-01-24 10:51:39.670664,Benjamin Garcia,bentleysteve@example.net,Other,Autumnfort,2025-03-26,Zenith Hot,Books,Zenith,43.24,4.03
R00028969,O00013331,P000239,U004390,4.0,Value for money.,2025-10-03 19:32:26.853160,Tina Mitchell,agregory@example.org,Female,Darrenton,2025-02-28,Zenith Commercial,Sports,Zenith,180.4,2.91
R00037966,O00017413,P000397,U001186,5.0,Color was different from images.,2025-08-29 06:49:47.637123,Jason Shaw,katie71@example.net,Female,Saraborough,2025-06-05,Pulse Receive,Books,Pulse,5.67,3.92
R00019778,O00009143,P000626,U009722,4.0,Color was different from images.,2025-09-03 21:48:05.128154,Frank Floyd,wongashley@example.net,Male,South Dennis,2024-02-04,NeoTech Practice,Home & Kitchen,NeoTech,59.97,4.26
R00030570,O00014044,P000088,U001989,5.0,Customer service was helpful.,2024-07-26 07:57:13.922885,Victoria Warner,jscott@example.com,Male,Martinezmouth,2025-08-25,Everest As,Clothing,Everest,78.11,4.29
R00018793,O00008681,P000851,U001802,5.0,Highly recommend this brand.,2024-05-22 09:02:31.064903,Robert Barrett,rperez@example.org,Female,New Debbieville,2024-11-05,Nimbus Serve,,Nimbus,67.08,2.91
R00010694,O00004919,P001423,U000834,3.0,Color was different from images.,2024-04-15 21:16:07.327485,Molly Walter,andersonlaura@example.com,Other,Jacksonmouth,2025-05-01,Astra Avoid,Beauty,Astra,56.11,4.26
R00018829,O00008697,P000901,U001028,4.0,Item arrived damaged.,2025-08-31 05:04:07.731218,Kimberly Evans,jimenezbrett@example.net,Male,Andrewport,2024-02-23,Willow Back,Sports,Willow,97.59,3.36
R00008046,O00003681,P000422,U004418,5.0,Color was different from images.,2025-08-03 01:15:24.581220,Cody Griffith,adamsdanielle@example.net,Male,West Melissa,2024-08-14,Everest Fire,Clothing,Everest,257.15,4.37
R00036034,O00016550,P000606,U009371,5.0,Customer service was helpful.,2024-11-03 05:19:14.894600,Kimberly Robertson,pruittmatthew@example.com,Female,West Anamouth,2024-11-23,Everest Since,Clothing,Everest,138.24,4.74
R00029675,O00013634,P000208,U008883,3.0,"Not as expected, quality is poor.",2024-03-03 16:22:35.973969,Angela Le,jaredjackson@example.net,Male,Lake Jacobhaven,2025-04-15,Solace Move,Automotive,Solace,826.18,2.71
